DocumentID,Institution name,Institution code (UKPRN),Main panel,URL,UoAValue,UoAString,4*,3*,2*,1*,unclassified,WordCount,TextUsed,IncludedInTopicModel,ResearchRank,ReasonForRemoval,food-environmental-science,art-media-research,study-english-literature,physics-group-facility,design-environment-project,mathematics-group-mathematical,law-school-international,study-language-linguistics,environmental-nerc-geography,social-research-work,archaeology-project-anthropology,wale-welsh-cardiff,engineering-technology-system,research-department-student,biology-cell-science,philosophy-project-ethic,research-staff-support,university-research-international,research-staff-university,chemistry-material-epsrc,system-computer-science,psychology-neuroscience-cognitive,economics-economic-lse,management-business-school,scottish-scotland-edinburgh,health-research-care,sport-exercise-science,clinical-cancer-research,history-study-project,music-performance-theatre
10003957-9-,Liverpool John Moores University,10003957,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10003957-9-.pdf,9, Physics,0,50,50,0,0,2906,,TRUE,58,,7.08E-04,3.54E-04,0,0.426699717,0,0,0,0,0,0,0,0,0.004603399,0.086048159,0,0,0.168909348,0.04674221,0.264872521,0,0,3.54E-04,0,0,0,0,0,3.54E-04,3.54E-04,0
10003957-11-,Liverpool John Moores University,10003957,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10003957-11-.pdf,11, Computer Science and Informatics,0,25,75,0,0,2682,,TRUE,58,,0,7.61E-04,0,0.004187286,0,0.005329273,0,0,0,3.81E-04,0,0,3.81E-04,0,0,0,0.383707651,0,0.298439284,0,0.277502855,0,0,0,0,0.009897221,0.003806624,0.015226494,0,3.81E-04
10003957-13-,Liverpool John Moores University,10003957,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10003957-13-.pdf,13," Electrical and Electronic Engineering, Metallurgy and Materials",0,0,85,15,0,2790,,TRUE,58,,0,0,0,0,0,0,0,0,0,0,0,0,0.270887973,0.002248033,0,0,0.227426002,0.119895092,0.361183964,0,0.018358936,0,0,0,0,0,0,0,0,0
10003957-12-,Liverpool John Moores University,10003957,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10003957-12-.pdf,12," Aeronautical, Mechanical, Chemical and Manufacturing Engineering",0,0,100,0,0,2777,,TRUE,58,,0,0,0,0,0.11559837,0.01852538,0,0,0,0,0,0,0.154501667,0.011115228,0,0,0.184512783,0.007039644,0.498332716,0.008151167,3.71E-04,0,0,0,0,0.001852538,0,0,0,0
10005790-13-,Sheffield Hallam University,10005790,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005790-13-.pdf,13," Electrical and Electronic Engineering, Metallurgy and Materials",0,25,75,0,0,3964,,TRUE,59,,0,0.010252366,0,0,0,0,0,0,0,0,0,0,0.192691903,0.027076761,0.001577287,0,0.243953733,0.002103049,0.331756046,0.038117771,0,0,0,0,0,0,0.152471083,0,0,0
10007155-9-,University of Portsmouth,10007155,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007155-9-.pdf,9, Physics,0,90,10,0,0,2742,,TRUE,60,,0,0,0,0.490909091,0,0.01969697,0,0,0,0,0,0,0.003409091,0.1,0,0,0.252272727,0.126893939,0.006439394,0,0,0,0,0,0,0,0,0,3.79E-04,0
10007155-7-,University of Portsmouth,10007155,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007155-7-.pdf,7, Earth Systems and Environmental Sciences,0,25,75,0,0,2743,,TRUE,60,,0.092996988,0,0,0,0,0,0,0,0.230045181,0,0,0,0.012048193,0.006400602,0,0,0.30685241,0.004894578,0.315512048,0.030120482,0,0,0,0,7.53E-04,3.77E-04,0,0,0,0
10007155-10-,University of Portsmouth,10007155,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007155-10-.pdf,10, Mathematical Sciences,0,45,55,0,0,2802,,TRUE,60,,0,0,0,0.01712828,0,0.229591837,0,0,0.005830904,0,0,0,0.032798834,0.09548105,0,0,0.212827988,0.024052478,0.360058309,0.010568513,0.008381924,0,0,0,0,0.00255102,0,7.29E-04,0,0
10007155-11-,University of Portsmouth,10007155,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007155-11-.pdf,11, Computer Science and Informatics,0,35,65,0,0,2614,,TRUE,60,,0,0,0,0,0,0.001176009,0,0,0,0,0,0,0.022736182,0.003920031,0,0,0.295962368,0.063504508,0.25127401,0,0.341042728,0.004312034,0,0,0,0.016072129,0,0,0,0
10007155-12-,University of Portsmouth,10007155,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007155-12-.pdf,12," Aeronautical, Mechanical, Chemical and Manufacturing Engineering",0,0,65,35,0,2764,,TRUE,60,,0,0,0,0,0,7.34E-04,0,0,0,0,0,0,0.253396989,0.024605215,0.003305178,0,0.343738524,0.008079324,0.245317664,7.34E-04,0,0,0,0,0,0,0.119720896,3.67E-04,0,0
10004180-7-,Manchester Metropolitan University,10004180,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004180-7-.pdf,7, Earth Systems and Environmental Sciences,0,60,40,0,0,3329,,TRUE,61,,0.132751636,0,6.23E-04,0.003116236,0,0,0,0,0.227173574,0,0,0,0.108444998,0.002492988,0,0,0.270177625,0.066375818,0.187597382,0,0,0,0,0,0,0,0,0,0,0.001246494
10004180-11-,Manchester Metropolitan University,10004180,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004180-11-.pdf,11, Computer Science and Informatics,0,35,55,10,0,2587,,TRUE,61,,0,0.001998401,0,0,0,0,0,4.00E-04,0,0,0,0,0,4.00E-04,0.036770584,0,0.277378098,0.002398082,0.393685052,0.006394884,0.250999201,0,0,0,0.009992006,0.018385292,0,0,0.001199041,0
10004180-15-,Manchester Metropolitan University,10004180,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004180-15-.pdf,15, General Engineering,0,25,75,0,0,3026,,TRUE,61,,0,0,0,0,0,0,0,0,0.001708817,3.42E-04,0,0,0.326725906,0.015721121,0,0,0.203007519,0.058783322,0.331168831,0.041695147,0,0,0,0,0,0.015721121,0.005126452,0,0,0
10007165-11-,University of Westminster,10007165,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007165-11-.pdf,11, Computer Science and Informatics,0,0,40,60,0,3284,,TRUE,62,,0,0,0,0.001884422,0,0.001570352,0.001884422,0,6.28E-04,6.28E-04,9.42E-04,0,0.072550251,0.02638191,0.00879397,0,0.152638191,0.061243719,0.288944724,0,0.351758794,0.003768844,0,0,0,0.024183417,0,0,0,0.002198492
10007801-7-,University of Plymouth,10007801,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007801-7-.pdf,7, Earth Systems and Environmental Sciences,10,90,0,0,0,4105,,TRUE,63,,0.106542993,0,0,0,0,0,0,0,0.311857608,0,0,0.002256205,0.028327902,0.031336174,0,0.003509652,0.308097267,0.073953372,0.114063675,0.01679619,0,0,0,0,0,0,0.003008273,0,2.51E-04,0
10007801-15-,University of Plymouth,10007801,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007801-15-.pdf,15, General Engineering,0,55,45,0,0,3458,,TRUE,63,,0.110371938,0,0,0.013607499,0,0,0,0,0.052313275,0,0,0,0.32174176,0.001209555,0,0,0.301784094,0.035379498,0.160568491,0,0,0,0,0,0,0,0,3.02E-04,0,0.0027215
10007801-13-,University of Plymouth,10007801,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007801-13-.pdf,13," Electrical and Electronic Engineering, Metallurgy and Materials",0,50,50,0,0,2521,,TRUE,63,,0,0,0,0.045380875,8.10E-04,0,0.001620746,0,0,0,0,0.00445705,0.114667747,0.008103728,0,0,0.340356564,0.032009724,0.220421394,0,0.20623987,0,0,0,4.05E-04,0,0,0.023905997,0.001620746,0
10007801-11-,University of Plymouth,10007801,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007801-11-.pdf,11, Computer Science and Informatics,0,75,25,0,0,2600,,TRUE,63,,0,0,0,0,0,0,0,0,0,0,0,0,0.0051731,0.028253084,0.017111023,0,0.334659769,0.139275766,0.027059292,0,0.342220454,0.105849582,0,3.98E-04,0,0,0,0,0,0
10007801-10-,University of Plymouth,10007801,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007801-10-.pdf,10, Mathematical Sciences,0,15,85,0,0,2355,,TRUE,63,,0,0,0,0.058925477,0,0.227036395,0,0,0,0,0,0,0.016031196,0.051993068,0,0,0.297660312,0.094887348,0.229202773,0,0.012564991,0,0,0,0,0.011265165,0,0,4.33E-04,0
10000824-15-,Bournemouth University,10000824,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10000824-15-.pdf,15, General Engineering,0,0,85,15,0,3393,,TRUE,65,,0,0,0.010502864,0,0,0,0,0,0,6.37E-04,0,0.001273074,0.133991088,0.00222788,0,0,0.297581158,0.164544876,0.160089115,0,0.205601528,0,0,0.013049013,0,0,0.009548059,9.55E-04,0,0
10001282-15-,University of Northumbria at Newcastle,10001282,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001282-15-.pdf,15, General Engineering,0,60,40,0,0,3231,,TRUE,66,,0,0,0,0.022574124,0,0,0,0,0,0,0,0,0.321765499,0.007412399,0,0,0.280997305,0.115229111,0.219002695,0.028301887,0.004380054,0,0,0,0,0,0,0,0,3.37E-04
10001282-11-,University of Northumbria at Newcastle,10001282,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001282-11-.pdf,11, Computer Science and Informatics,0,0,90,10,0,2717,,TRUE,66,,0,0,0,0,0,0.003465537,0,0,0,0.001155179,0,0,0.010781671,0.022333462,7.70E-04,0,0.239122064,0.153638814,0.284559107,0,0.279553331,0,0,0,0,0,0,7.70E-04,0,0.003850597
10001282-10-,University of Northumbria at Newcastle,10001282,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001282-10-.pdf,10, Mathematical Sciences,0,35,65,0,0,3051,,TRUE,66,,0,3.51E-04,0,0.046348315,0,0.265449438,0,0,0,3.51E-04,0,0,0.005266854,0.009480337,0,0,0.233848315,0.190660112,0.206811798,0.001053371,0.015800562,0.001404494,0,3.51E-04,0,0.012289326,0.010533708,0,0,0
10007144-15-,University of East London,10007144,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007144-15-.pdf,15, General Engineering,0,0,60,40,0,3057,,TRUE,67,,0,0,0,0,0.024088324,0,0,0,0.007025761,0,0.00301104,0,0.382736701,0.010705922,0,0,0.12612914,0.069588491,0.343258615,0,0.029775845,0,0,0,3.35E-04,0,0,0.003345601,0,0
10007144-11-,University of East London,10007144,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007144-11-.pdf,11, Computer Science and Informatics,0,0,50,50,0,2775,,TRUE,67,,0,0,0,0,0.007695126,0,0,0,0,0.001099304,0,0,0.003664346,0,0,0,0.149505313,0.006962257,0.588860388,0,0.24184683,0,3.66E-04,0,0,0,0,0,0,0
10003678-15-,Kingston University,10003678,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10003678-15-.pdf,15, General Engineering,0,0,75,25,0,2150,,TRUE,68,,0,0,4.80E-04,0,0,0,0,0,0,0,0,0,0.445511282,0.011521843,0,0,0.287566011,0.03456553,0.201632261,0.018722996,0,0,0,0,0,0,0,0,0,0
10003678-11-,Kingston University,10003678,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10003678-11-.pdf,11, Computer Science and Informatics,0,40,60,0,0,2273,,TRUE,68,,9.01E-04,9.01E-04,0,0,0,0,0,0,0,9.01E-04,0,0,0,0.018468468,0.001351351,0,0.327477477,0.013963964,0.26981982,0,0.292342342,0,0,0,0,0.035585586,0.006756757,0.031531532,0,0
10007149-15-,University of Hull,10007149,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007149-15-.pdf,15, General Engineering,0,60,40,0,0,2692,,TRUE,69,,0,0,0,0,0.007751938,0.013953488,0,0,0.014341085,0,0,0,0.355426357,0.076356589,0,0,0.189147287,0.099612403,0.179069767,0.010852713,0,0,0,0,0,0.022093023,0,0.031395349,0,0
10007149-11-,University of Hull,10007149,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007149-11-.pdf,11, Computer Science and Informatics,0,15,75,10,0,2168,,TRUE,69,,0,0,4.71E-04,0,0,0,0,0,0,0,0,0,0.034839925,0.127589454,0,0,0.160546139,0.024952919,0.403483992,0,0.233521657,0,0,0,0,0.013653484,4.71E-04,0,0,4.71E-04
10007149-8-,University of Hull,10007149,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007149-8-.pdf,8, Chemistry,0,50,50,0,0,3244,,TRUE,69,,0,0,0,0,3.18E-04,3.18E-04,0,0,6.35E-04,0,0,0,0.037166455,0.078462516,0,0,0.279542567,0.056226175,0.18678526,0.32592122,0,0,0,0,0,0.020330368,0,0.013659466,0,6.35E-04
10007164-11-,"University of the West of England, Bristol",10007164,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007164-11-.pdf,11, Computer Science and Informatics,0,75,25,0,0,2846,,TRUE,70,,0,0,0,0.008768725,0,0,0,0,0,0,0,0.115089514,0.061381074,0.051516259,0.013153087,0,0.268907563,0,0.302886372,0,0.177932042,0,0,0,0,3.65E-04,0,0,0,0
10007164-15-,"University of the West of England, Bristol",10007164,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007164-15-.pdf,15, General Engineering,0,50,50,0,0,2396,,TRUE,70,,0,4.26E-04,0,0,0,0,0,0,0,0,0,0.072463768,0.21312873,0.018329071,0.014492754,0,0.295822677,0,0.243819267,0,0.074595055,0.008098892,0,0,0,0.02514919,0,0.033674339,0,0
10001726-11-,Coventry University,10001726,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001726-11-.pdf,11, Computer Science and Informatics,0,15,85,0,0,2846,,TRUE,72,,0.002911208,0,0,0,0,0,0,0,0,0,0,0,0.033478894,0.006550218,0,0,0.165211063,0.065866084,0.370087336,0,0.306768559,0.022925764,0,0.026200873,0,0,0,0,0,0
10001726-15-,Coventry University,10001726,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001726-15-.pdf,15, General Engineering,0,80,20,0,0,3183,,TRUE,72,,0,0,0,0,0.036238981,0,0,0,0,0,0,0,0.386222658,0.017303297,0,0,0.174338883,0.05093046,0.299053216,0,0.019915116,0.002611818,0,0,0,0,0,0.01338557,0,0
10001726-7-,Coventry University,10001726,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001726-7-.pdf,7, Earth Systems and Environmental Sciences,0,15,75,10,0,2844,,TRUE,72,,0.119252874,0,0,0,0,0,0,0,0.248204023,3.59E-04,0,0,0.074353448,7.18E-04,0,0,0.160560345,0.17420977,0.219468391,0,0.002155172,0,0,0,0,0,0,7.18E-04,0,0
10001726-10-,Coventry University,10001726,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001726-10-.pdf,10, Mathematical Sciences,0,60,40,0,0,3189,,TRUE,72,,0,0,0,0.103874959,0,0.38847281,0.004233149,0.010420059,0,0.001628134,0,0,0.07294041,0.065450993,0,0,0.180071638,0.048518398,0.107456854,0.016281342,0,0,0,0,0,0,0,0,6.51E-04,0
10007762-15-,Glasgow Caledonian University,10007762,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007762-15-.pdf,15, General Engineering,0,25,75,0,0,2815,,TRUE,73,,0.005177515,0,0,0,0,0,0,0,0,0,0,0,0.305843195,0,0,0,0.254068047,0.061390533,0.309911243,0,0.001849112,7.40E-04,0,0,0.06102071,0,0,0,0,0
10007762-11-,Glasgow Caledonian University,10007762,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007762-11-.pdf,11, Computer Science and Informatics,0,15,75,10,0,2637,,TRUE,73,,0,0.002337359,0,0,0,0,0,0,0,0,0,0,0,3.90E-04,0,0,0.194390339,0.107908064,0.34709778,0,0.278535255,0,0,0,0.056096611,7.79E-04,0.001558239,0.001168679,0,0.009738995
10001883-15-,De Montfort University,10001883,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001883-15-.pdf,15, General Engineering,0,10,80,10,0,3558,,TRUE,74,,0,0,0,0.001158413,0.165073849,0,0,0,0.006081668,0,0,0,0.306979438,0.006081668,0.00984651,0,0.083984941,0.105125977,0.237185056,0,0.07500724,0,0,0,0,0,0,0,0,0.003475239
10001883-11-,De Montfort University,10001883,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10001883-11-.pdf,11, Computer Science and Informatics,0,65,35,0,0,3167,,TRUE,74,,0,3.24E-04,0,0.003889789,0.044084279,0,0,0.00713128,0,3.24E-04,0,0,0.019773096,0.02560778,0,0,0.269367909,0.10178282,0.23987034,0,0.284927066,0,0,0,3.24E-04,0.002593193,0,0,0,0
10000961-7-,Brunel University London,10000961,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10000961-7-.pdf,7, Earth Systems and Environmental Sciences,25,60,15,0,0,3387,,TRUE,75,,0.11996419,0,0,0,0,0,0,0,0.043867502,0,0,0,2.98E-04,0.135481946,0.015219338,0,0.374216652,0.023276634,0.245896747,0.016413011,0,0,0,0,0,0.025365563,0,0,0,0
10000961-12-,Brunel University London,10000961,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10000961-12-.pdf,12," Aeronautical, Mechanical, Chemical and Manufacturing Engineering",0,85,15,0,0,5039,,TRUE,75,,0,0,0,0.003750781,0,0,0,0,0,0,0,0,0.523859137,0.05438633,0,0,0.322567202,0.037091061,0.015419879,0.020004168,0.011460721,0.002292144,0,0.009168577,0,0,0,0,0,0
10000961-11-,Brunel University London,10000961,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10000961-11-.pdf,11, Computer Science and Informatics,0,90,10,0,0,3655,,TRUE,75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097835254,0.037953331,0,0.314309812,0.014056789,0.22631431,0.002249086,0.283666011,0,0,5.62E-04,2.81E-04,0.022771999,0,0,0,0
10000961-10-,Brunel University London,10000961,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10000961-10-.pdf,10, Mathematical Sciences,0,75,25,0,0,2977,,TRUE,75,,0.002057613,0,0,0,0,0.211248285,0,0,0,6.86E-04,0,0,0.033607682,0.264060357,0.002743484,0,0.232167353,0,0.238683128,3.43E-04,0.008916324,0,0,0.005144033,0,0,0,3.43E-04,0,0
10000961-15-,Brunel University London,10000961,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10000961-15-.pdf,15, General Engineering,20,80,0,0,0,4869,,TRUE,75,,0.00383959,0.008532423,0,0.021757679,0,0,0,0,0,0,0,0,0.422568259,0.027943686,6.40E-04,0,0.299274744,0.027303754,0.0625,0.022397611,0.061860068,0,0,0,0,0.0221843,0,0.019197952,0,0
10004930-15-,Oxford Brookes University,10004930,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004930-15-.pdf,15, General Engineering,0,0,85,15,0,3382,,TRUE,76,,0.015774822,0,0,0.009588617,0.098360656,0.018249304,0,6.19E-04,0,3.09E-04,0,0,0.495824312,0.054438602,0,0,0.107330653,0.028456542,0.158057532,0.007732756,0,0,0,0.001237241,0,0.004021033,0,0,0,0
10004930-11-,Oxford Brookes University,10004930,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004930-11-.pdf,11, Computer Science and Informatics,0,0,45,55,0,2299,,TRUE,76,,0,4.48E-04,0,0.005824373,0,0,0,0,0,0,0,0,0.008512545,0.150985663,0,0,0.222222222,0.002240143,0.21953405,0,0.390232975,0,0,0,0,0,0,0,0,0
10007148-11-,University of Huddersfield,10007148,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007148-11-.pdf,11, Computer Science and Informatics,0,0,45,55,0,2539,,TRUE,79,,0,0,0,0,0,0,0,0,0,0,0,0,0.009368635,0.055397149,0,0,0.198778004,0.190631365,0.192668024,0,0.352342159,0,0,0,0,4.07E-04,0,4.07E-04,0,0
10007148-9-,University of Huddersfield,10007148,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007148-9-.pdf,9, Physics,0,35,65,0,0,2731,,TRUE,79,,0,0.006838906,0.002659574,0.33662614,0,0,3.80E-04,0,0,0,0,0,0.118541033,0.005319149,3.80E-04,0,0.264057751,0.141717325,0.085866261,0.036854103,0,0,0,0,0,0,0,7.60E-04,0,0
10007148-8-,University of Huddersfield,10007148,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007148-8-.pdf,8, Chemistry,0,25,75,0,0,2639,,TRUE,79,,0,0,0,0,0,0,0.006306661,0,0,0,0,0,0.005912495,0.13243989,0,0,0.154907371,0.030350808,0.264091447,0.405597162,0,0,0,0,0,0,0,0,3.94E-04,0
10007148-15-,University of Huddersfield,10007148,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007148-15-.pdf,15, General Engineering,0,60,40,0,0,3696,,TRUE,79,,0,8.34E-04,0,0,0,0,0,0,0,0,0.00250139,0,0.360755976,0.014452474,0,0,0.374374653,0.020289049,0.210394664,2.78E-04,0.016120067,0,0,0,0,0,0,0,0,0
10007140-11-,Birmingham City University,10007140,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007140-11-.pdf,11, Computer Science and Informatics,0,0,40,60,0,2561,,TRUE,80,,0.009222133,0.003207698,0,0,0.026864475,0,0,0,4.01E-04,0,4.01E-04,0,0.010024058,0.002004812,0,0,0.25180433,0.020048115,0.2361668,0,0.412189254,0,0,0,0.001603849,0,0,0,0,0.02606255
10007147-9-,University of Hertfordshire,10007147,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007147-9-.pdf,9, Physics,10,65,25,0,0,2948,,TRUE,81,,0,0,0,0.358839972,0,0,0,0,0.076869322,0,0,0,0.00698812,0.032494759,0,0,0.248777079,0.024807827,0.228860936,0,0.020614955,0,0,0,0,6.99E-04,0,0,0.001048218,0
10007147-15-,University of Hertfordshire,10007147,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007147-15-.pdf,15, General Engineering,0,10,90,0,0,2665,,TRUE,81,,0,3.86E-04,0,0.001931248,0,0,0,0,0,0,0,0,0.387022016,0.002703747,0,0,0.299729625,0.014291232,0.227114716,0,0.047122441,0,0,0,0,0,0,0.019698725,0,0
10007147-11-,University of Hertfordshire,10007147,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007147-11-.pdf,11, Computer Science and Informatics,0,25,75,0,0,3634,,TRUE,81,,0,0,0,0,0,0.01460264,0,0,0,0,0,0,2.81E-04,0.072170739,0.0182533,0,0.301039034,0.084526818,0.098567818,0,0.372367313,0.037910699,0,0,0,2.81E-04,0,0,0,0
10004797-11-,Nottingham Trent University,10004797,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004797-11-.pdf,11, Computer Science and Informatics,0,25,65,10,0,3065,,TRUE,82,,0.00136147,0,3.40E-04,0,0.01701838,0,0,0,0,3.40E-04,0,0,0,0.003744044,0,0,0.230088496,0.087474472,0.27331518,0,0.339006127,0.006126617,0,0,0,0.037780803,0.003403676,0,0,0
10004797-15-,Nottingham Trent University,10004797,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004797-15-.pdf,15, General Engineering,0,85,15,0,0,3381,,TRUE,82,,0.023492063,0.032698413,0,0.04031746,0,0,0,0,0.001587302,0,0.020952381,0.006349206,0.203492063,0.02,0,0,0.167936508,0.083492063,0.15968254,0.231428571,0,6.35E-04,0,0,0,0.005396825,0.002222222,0,0,3.17E-04
10004351-11-,Middlesex University,10004351,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10004351-11-.pdf,11, Computer Science and Informatics,0,40,60,0,0,4191,,TRUE,83,,0,7.25E-04,0,0,0,0.009666506,0,0,0,0.00362494,0,0,0.012324795,0.093040116,0,0,0.257854036,0.009666506,0.361043983,0,0.242870952,0,0.001933301,0,0,0.005558241,0,0.001691638,0,0
10007161-11-,Teesside University,10007161,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007161-11-.pdf,11, Computer Science and Informatics,0,0,100,0,0,2358,,TRUE,84,,0,0.01056338,0,0,0,0,0,0,0,4.40E-04,0,0,0,0.115316901,0,0.007042254,0.105633803,0.078785211,0.29665493,0,0.375440141,0.009242958,0,0,0,4.40E-04,0,0,0,4.40E-04
10007161-15-,Teesside University,10007161,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007161-15-.pdf,15, General Engineering,0,25,75,0,0,2867,,TRUE,84,,0,0,0,0.007267442,0.029069767,3.63E-04,3.63E-04,0,0,0,0.003270349,0,0.239825581,0.030523256,0,0,0.159156977,0.172238372,0.306686047,0.03815407,0.013081395,0,0,0,0,0,0,0,0,0
10007151-11-,University of Lincoln,10007151,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007151-11-.pdf,11, Computer Science and Informatics,0,0,55,45,0,3008,,TRUE,85,,0.047385047,0,0,0.015093015,0,3.51E-04,0,0,0,0.032994033,0,0,0.05967006,0.018954019,0,0,0.366093366,0.022815023,0.115479115,0,0.25026325,0.015093015,0,0,0,0.035100035,3.51E-04,0.02035802,0,0
10007151-15-,University of Lincoln,10007151,B,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007151-15-.pdf,15, General Engineering,0,10,90,0,0,2595,,TRUE,85,,0,0,0,0,0.046483909,0,0,0,3.97E-04,0,0,3.97E-04,0.317838697,0.018673023,0,0,0.342868494,0.084227255,0.146205801,0.001589193,0.028208184,0.007945967,0,0,0,0,0,0.005164879,0,0
